name,datetime,sunrise,sunset,temp,tempmax,tempmin,feelslike,humidity,windspeed,cloudcover,visibility,precipprob
Semenyih,14/8/2023,2023-08-14T07:10:57,2023-08-14T19:23:56,26.1,28,23.9,27.6,89.2,11.1,60.3,8.3,100
Semenyih,15/8/2023,2023-08-15T07:10:50,2023-08-15T19:23:40,27.9,31.7,24.3,31,80.1,7.9,47.9,9.7,100
Semenyih,16/8/2023,2023-08-16T07:10:42,2023-08-16T19:23:24,27.7,31.1,25.4,31.1,83.8,11.8,47.9,9.3,0
Semenyih,17/8/2023,2023-08-17T07:10:34,2023-08-17T19:23:07,27.2,31.1,23.8,29.2,82.8,14.1,48.4,9.1,100
Semenyih,18/8/2023,2023-08-18T07:10:26,2023-08-18T19:22:49,28,31.3,25.7,31,80.9,7.6,45.5,9.6,100
Semenyih,19/8/2023,2023-08-19T07:10:17,2023-08-19T19:22:31,27.8,30.7,25.3,30.6,82.5,10.5,46.3,9.2,0
Semenyih,20/8/2023,2023-08-20T07:10:08,2023-08-20T19:22:13,27.6,31.3,24.3,30.4,81.6,11.2,54.6,9.6,0
Semenyih,21/8/2023,2023-08-21T07:09:58,2023-08-21T19:21:54,26.7,29.2,25.1,28.8,87,10.5,49.2,9.2,100
Semenyih,22/8/2023,2023-08-22T07:09:47,2023-08-22T19:21:35,26.6,30,24.9,28.6,88.1,8.8,46.6,8.4,100
Semenyih,23/8/2023,2023-08-23T07:09:37,2023-08-23T19:21:15,28.3,32,24.8,31.5,77.7,11.8,50.4,9.4,100
Semenyih,24/8/2023,2023-08-24T07:09:26,2023-08-24T19:20:54,28.2,32.9,25.3,31.6,78.6,9.3,51.5,9.3,100
Semenyih,25/8/2023,2023-08-25T07:09:14,2023-08-25T19:20:34,27.9,31.9,25,31.1,81.4,11.1,50.7,8.8,100
Semenyih,26/8/2023,2023-08-26T07:09:02,2023-08-26T19:20:12,27.1,31,25,29.1,85,8.7,52.9,8.8,100
Semenyih,27/8/2023,2023-08-27T07:08:50,2023-08-27T19:19:51,28.1,33.1,24.9,31.7,81.3,9.9,52.1,9.3,100
Semenyih,28/8/2023,2023-08-28T07:08:37,2023-08-28T19:19:29,26.8,30.4,25.3,28.7,86.7,11.5,55.3,9,0
Semenyih,29/8/2023,2023-08-29T07:08:24,2023-08-29T19:19:06,27.2,30.9,24.1,30.4,85.7,11.8,50.5,9.3,100
Semenyih,30/8/2023,2023-08-30T07:08:11,2023-08-30T19:18:43,28,32.9,24,31.2,78.9,10.5,53.9,9.7,100
Semenyih,31/8/2023,2023-08-31T07:07:57,2023-08-31T19:18:20,28.1,31.6,25.1,31.6,81.5,12.3,53.1,9.7,100
Semenyih,1/9/2023,2023-09-01T07:07:43,2023-09-01T19:17:57,27.2,31,24.2,30.4,85,11.2,50.3,9,100
Semenyih,2/9/2023,2023-09-02T07:07:29,2023-09-02T19:17:33,28.3,32.3,25.7,31.5,81.1,8.7,48.3,9,100
Semenyih,3/9/2023,2023-09-03T07:07:14,2023-09-03T19:17:09,28.1,30.8,25.4,31.8,81.7,11.5,52,9.1,0
Semenyih,4/9/2023,2023-09-04T07:07:00,2023-09-04T19:16:45,27.4,30,24,30.9,84.2,12.9,51.4,8.4,100
Semenyih,5/9/2023,2023-09-05T07:06:45,2023-09-05T19:16:20,27.8,31.8,25.2,30.7,83,11,42.5,7.9,100
Semenyih,6/9/2023,2023-09-06T07:06:29,2023-09-06T19:15:55,25.9,28.6,23.9,27.2,86.8,10.6,51.7,8.7,100
Semenyih,7/9/2023,2023-09-07T07:06:14,2023-09-07T19:15:30,27.6,31.3,24.9,30.4,83.1,8.2,42.6,9.4,100
Semenyih,8/9/2023,2023-09-08T07:05:58,2023-09-08T19:15:05,28.1,31.3,26.3,32,82.1,12.3,40.9,8.7,0
Semenyih,9/9/2023,2023-09-09T07:05:43,2023-09-09T19:14:39,27.2,32.8,24,29.3,80.6,13.3,43.4,9,100
Semenyih,10/9/2023,2023-09-10T07:05:27,2023-09-10T19:14:14,27.6,32.3,23.3,30.4,78.6,9.9,39.5,9.6,100
Semenyih,11/9/2023,2023-09-11T07:05:10,2023-09-11T19:13:48,28.9,32.6,26,32.7,75.1,13,45,9.8,0
Semenyih,12/9/2023,2023-09-12T07:04:54,2023-09-12T19:13:22,29.6,33.3,26.3,33.4,71.6,19.7,48.9,9.1,0
Semenyih,13/9/2023,2023-09-13T07:04:38,2023-09-13T19:12:56,29.7,33.4,27.3,34.2,71.2,14.9,49.4,10.1,0
Semenyih,14/9/2023,2023-09-14T07:04:21,2023-09-14T19:12:30,29.6,33.7,25,33.3,71,14.4,42.4,9.7,0
Semenyih,15/9/2023,2023-09-15T07:04:05,2023-09-15T19:12:04,29.1,32.9,24.6,32.7,73.1,15.9,56.3,9.8,0
Semenyih,16/9/2023,2023-09-16T07:03:48,2023-09-16T19:11:37,28.9,32.7,25.7,33,76.3,11.1,52.6,9.2,0
Semenyih,17/9/2023,2023-09-17T07:03:32,2023-09-17T19:11:11,28.5,32.3,25.9,32.7,79.4,11.2,53.1,9.2,0
Semenyih,18/9/2023,2023-09-18T07:03:15,2023-09-18T19:10:45,28,33.2,23.3,31,76.7,15.9,53.2,8.9,100
Semenyih,19/9/2023,2023-09-19T07:02:59,2023-09-19T19:10:19,27.9,34.1,24.3,30.3,80.6,12.3,50.2,8.8,100
Semenyih,20/9/2023,2023-09-20T07:02:42,2023-09-20T19:09:52,26.3,30.8,23.6,27.6,89.3,13.5,44.8,8.7,100
Semenyih,21/9/2023,2023-09-21T07:02:26,2023-09-21T19:09:26,26.9,29.7,24.8,29,84,15.4,51.8,9,100
Semenyih,22/9/2023,2023-09-22T07:02:09,2023-09-22T19:09:00,27.2,32.3,23.3,29.5,81.2,13.6,45.3,9.4,100
Semenyih,23/9/2023,2023-09-23T07:01:53,2023-09-23T19:08:34,28.2,32.6,24.6,31.2,77.9,14.8,53.7,9.7,100
Semenyih,24/9/2023,2023-09-24T07:01:37,2023-09-24T19:08:08,27.4,30.7,25.1,30,82.3,17.2,46.5,9.5,100
Semenyih,25/9/2023,2023-09-25T07:01:20,2023-09-25T19:07:42,27.1,30.3,24.4,29.2,83.9,8.1,49.9,8.7,100
Semenyih,26/9/2023,2023-09-26T07:01:05,2023-09-26T19:07:17,28,30.8,25.3,31.4,82.4,8.5,54.2,8.9,100
Semenyih,27/9/2023,2023-09-27T07:00:49,2023-09-27T19:06:52,28.9,32.7,24.2,32.3,74.7,14.8,52.4,9.2,0
Semenyih,28/9/2023,2023-09-28T07:00:33,2023-09-28T19:06:26,29.1,33.2,24.7,32.6,70.4,13.6,47.5,9.7,0
Semenyih,29/9/2023,2023-09-29T07:00:18,2023-09-29T19:06:01,29.5,33.3,26,33.4,72.2,13.6,47.4,8.6,0
Semenyih,30/9/2023,2023-09-30T07:00:02,2023-09-30T19:05:37,28.4,33.8,25.6,31.6,77.8,10,53.9,8.5,100
Semenyih,1/10/2023,2023-10-01T06:59:47,2023-10-01T19:05:12,28.8,33.5,25,31.8,75.6,8.7,48.7,7.4,100
Semenyih,2/10/2023,2023-10-02T06:59:33,2023-10-02T19:04:48,28.5,31.3,25.1,32.8,78.9,11.1,54.7,7.5,100
Semenyih,3/10/2023,2023-10-03T06:59:18,2023-10-03T19:04:24,28.8,33.2,25.5,32.7,78.3,11.1,52.8,7.3,0
Semenyih,4/10/2023,2023-10-04T06:59:04,2023-10-04T19:04:01,28.4,32.1,25.7,31.8,81,9.9,49.6,8.5,100
Semenyih,5/10/2023,2023-10-05T06:58:50,2023-10-05T19:03:37,28.7,33.3,25.8,32.6,78.6,13.5,53.3,7.7,100
Semenyih,6/10/2023,2023-10-06T06:58:37,2023-10-06T19:03:15,28.6,32.5,26,32.5,80.9,12.3,50.7,7.3,100
Semenyih,7/10/2023,2023-10-07T06:58:24,2023-10-07T19:02:52,28.8,32.8,26,33.7,80.7,11.7,51.7,7.2,0
Semenyih,8/10/2023,2023-10-08T06:58:11,2023-10-08T19:02:30,29.2,34,25.7,32.7,73.9,12.3,49.4,6.8,0
Semenyih,9/10/2023,2023-10-09T06:57:59,2023-10-09T19:02:08,28.9,33.4,26,33,76.1,13,49.3,7.6,0
Semenyih,10/10/2023,2023-10-10T06:57:47,2023-10-10T19:01:47,27.7,30.1,25.8,31,84,11.1,50.6,8,100
Semenyih,11/10/2023,2023-10-11T06:57:35,2023-10-11T19:01:27,28.3,33.6,25.1,31.8,80.8,13.6,53,8.4,100
Semenyih,12/10/2023,2023-10-12T06:57:24,2023-10-12T19:01:07,28.9,34,25,32.9,78.1,14.2,52.9,8.4,100
Semenyih,13/10/2023,2023-10-13T06:57:14,2023-10-13T19:00:47,28.9,34,25,32.5,77,10.5,45.5,7.9,0
Semenyih,14/10/2023,2023-10-14T06:57:04,2023-10-14T19:00:28,29.2,33.3,25.9,33.8,77,12.9,49.3,7.3,0
Semenyih,15/10/2023,2023-10-15T06:56:54,2023-10-15T19:00:09,28.6,33,24.7,32.3,76.5,9.3,51.7,9.5,100
Semenyih,16/10/2023,2023-10-16T06:56:45,2023-10-16T18:59:51,28.6,33.1,24.9,32.1,76.1,10.5,54.3,9.6,100
Semenyih,17/10/2023,2023-10-17T06:56:37,2023-10-17T18:59:34,28.2,32.6,23,31.6,77.1,9.7,54,8.8,100
Semenyih,18/10/2023,2023-10-18T06:56:29,2023-10-18T18:59:17,27.8,34,25,30.3,81.6,11.1,47.3,6.7,0
Semenyih,19/10/2023,2023-10-19T06:56:21,2023-10-19T18:59:01,27.8,32.4,25,30.6,82.9,11.7,56.1,7.3,100
Semenyih,20/10/2023,2023-10-20T06:56:15,2023-10-20T18:58:46,27.1,30.9,25.1,29.6,86.8,12.9,55.5,7.7,0
Semenyih,21/10/2023,2023-10-21T06:56:09,2023-10-21T18:58:31,26.9,29.6,25,29.4,85.6,12.4,51.4,8.4,100
Semenyih,22/10/2023,2023-10-22T06:56:03,2023-10-22T18:58:17,28,33,24.9,30.7,79.8,15.4,54.9,9.2,100
Semenyih,23/10/2023,2023-10-23T06:55:58,2023-10-23T18:58:03,26.8,32.9,24,28.8,83.7,16.7,51.9,9,100
Semenyih,24/10/2023,2023-10-24T06:55:54,2023-10-24T18:57:51,26.4,31.5,23.7,27.7,86.8,9.9,50.5,9.2,100
Semenyih,25/10/2023,2023-10-25T06:55:51,2023-10-25T18:57:39,27.1,31.4,24.8,29.3,84.7,16.5,55.1,9.1,100
Semenyih,26/10/2023,2023-10-26T06:55:48,2023-10-26T18:57:28,26.9,32.1,24.3,28.9,86.2,11.1,47.7,9.3,100
Semenyih,27/10/2023,2023-10-27T06:55:46,2023-10-27T18:57:17,28,33.1,24.9,31.2,81.3,10.1,52.6,8,100
Semenyih,28/10/2023,2023-10-28T06:55:44,2023-10-28T18:57:08,26.9,32.8,25,28.8,86.5,12,55.7,6.9,100
Semenyih,29/10/2023,2023-10-29T06:55:44,2023-10-29T18:56:59,26.8,32.3,24.1,28.8,85.3,11.1,50.8,8.2,100
Semenyih,30/10/2023,2023-10-30T06:55:44,2023-10-30T18:56:51,27.4,32.7,24.5,29.9,82.7,10.5,49,9.3,0
Semenyih,31/10/2023,2023-10-31T06:55:45,2023-10-31T18:56:44,28.1,33,25,30.7,80.9,11.8,53.6,9.2,100
Semenyih,1/11/2023,2023-11-01T06:55:46,2023-11-01T18:56:37,27.1,32.6,24.5,29.5,85.8,15.6,52,7.9,100
Semenyih,2/11/2023,2023-11-02T06:55:49,2023-11-02T18:56:32,27.9,33,24.7,31.1,81.9,13.5,44,8.9,100
Semenyih,3/11/2023,2023-11-03T06:55:52,2023-11-03T18:56:27,28,32.6,25,31.3,81.7,9.3,49.2,9.6,100
Semenyih,4/11/2023,2023-11-04T06:55:56,2023-11-04T18:56:23,28.3,34,25.2,31.2,80.4,10.5,52.9,8.8,0
Semenyih,5/11/2023,2023-11-05T06:56:00,2023-11-05T18:56:21,27,33,23.1,29.1,83.8,13.5,53.3,8.8,100
Semenyih,6/11/2023,2023-11-06T06:56:06,2023-11-06T18:56:19,27.4,33,24.6,29.5,85.4,15.6,58.2,8.5,100
Semenyih,7/11/2023,2023-11-07T06:56:12,2023-11-07T18:56:18,27,32.6,24.1,29.4,86.9,15.4,52.8,9.1,100
Semenyih,8/11/2023,2023-11-08T06:56:19,2023-11-08T18:56:17,27.5,32,24.3,30.9,84.9,10.4,53.3,9,100
Semenyih,9/11/2023,2023-11-09T06:56:27,2023-11-09T18:56:18,27.3,30.4,25.4,30,86.4,11,54.5,8.8,100
Semenyih,10/11/2023,2023-11-10T06:56:36,2023-11-10T18:56:20,28,32.8,24.3,31.6,82.3,9.9,51.1,9.3,0
Semenyih,11/11/2023,2023-11-11T06:56:46,2023-11-11T18:56:22,28.4,33,25,31.8,79.7,14.7,51.6,9.5,100
Semenyih,12/11/2023,2023-11-12T06:56:56,2023-11-12T18:56:26,27.8,32.6,24.6,31.6,83.1,14.8,50.2,9.2,100
Semenyih,13/11/2023,2023-11-13T06:57:07,2023-11-13T18:56:30,28.1,33.3,25,31.7,84.1,13,53.7,8.6,0
Semenyih,14/11/2023,2023-11-14T06:57:19,2023-11-14T18:56:36,27.7,31.8,25,31.1,86.2,15.4,48.2,8.5,100
Semenyih,15/11/2023,2023-11-15T06:57:32,2023-11-15T18:56:42,27.8,31.9,24.5,30.7,84.9,16,54.6,8.9,100
Semenyih,16/11/2023,2023-11-16T06:57:45,2023-11-16T18:56:49,28.1,32.8,24.5,31.6,82.8,7.3,52.7,9.3,100
Semenyih,17/11/2023,2023-11-17T06:57:59,2023-11-17T18:56:57,27.5,32.7,25.3,29.9,85.7,11.7,59.1,8.9,100
Semenyih,18/11/2023,2023-11-18T06:58:15,2023-11-18T18:57:06,27.2,33,24.3,29.7,86.8,16.6,51.5,8.2,100
Semenyih,19/11/2023,2023-11-19T06:58:30,2023-11-19T18:57:16,27.8,31,25.1,30.4,80.6,8.4,47.8,9.5,100
Semenyih,20/11/2023,2023-11-20T06:58:47,2023-11-20T18:57:27,28,31,25,31.4,81.9,12.7,48.3,9.8,0
Semenyih,21/11/2023,2023-11-21T06:59:04,2023-11-21T18:57:38,27.2,30.2,25.6,29.3,85.9,12,55.4,9,100
Semenyih,22/11/2023,2023-11-22T06:59:22,2023-11-22T18:57:51,27,30.7,25.1,29.2,88.9,9.3,55.7,7.9,100
Semenyih,23/11/2023,2023-11-23T06:59:41,2023-11-23T18:58:04,26.9,30.3,24.3,29.4,87.9,11.8,52.1,8.9,100
Semenyih,24/11/2023,2023-11-24T07:00:01,2023-11-24T18:58:19,27,30.7,24.3,29.8,87.7,10.5,57.1,8.4,100
Semenyih,25/11/2023,2023-11-25T07:00:21,2023-11-25T18:58:34,26.8,30.6,25,28.8,88.2,11.2,56,9.1,100
Semenyih,26/11/2023,2023-11-26T07:00:42,2023-11-26T18:58:50,27,32.3,24.8,28.9,86,15.4,50.9,8.7,100
Semenyih,27/11/2023,2023-11-27T07:01:04,2023-11-27T18:59:06,26.9,32.1,24.9,28.5,86.2,9.1,49.8,9.1,100
Semenyih,28/11/2023,2023-11-28T07:01:26,2023-11-28T18:59:24,28.5,33.2,24.9,31.8,78.4,15.6,53.6,9.6,0
Semenyih,29/11/2023,2023-11-29T07:01:49,2023-11-29T18:59:42,28.5,32.4,24.3,31.8,76.9,14.8,48.7,10,0
Semenyih,30/11/2023,2023-11-30T07:02:12,2023-11-30T19:00:01,28.3,32.2,25.8,32.7,82.9,9.9,54.4,9.7,0
Semenyih,1/12/2023,2023-12-01T07:02:36,2023-12-01T19:00:21,27.3,31.1,24.2,30.2,85,8.8,49.3,9,100
Semenyih,2/12/2023,2023-12-02T07:03:01,2023-12-02T19:00:42,27.3,32,25,29.4,83.9,11.7,51.7,9.4,100
Semenyih,3/12/2023,2023-12-03T07:03:26,2023-12-03T19:01:03,27.2,31,24.3,30,87,8.2,54.2,9,100
Semenyih,4/12/2023,2023-12-04T07:03:51,2023-12-04T19:01:25,28.6,33.3,25.3,32.3,80.9,11.2,54.4,9.6,100
Semenyih,5/12/2023,2023-12-05T07:04:17,2023-12-05T19:01:48,28,33.5,25,31.3,82.6,11,56.5,9.1,100
Semenyih,6/12/2023,2023-12-06T07:04:44,2023-12-06T19:02:11,26.3,30.2,23.7,28.4,88.4,11.8,57.3,8.4,100
Semenyih,7/12/2023,2023-12-07T07:05:11,2023-12-07T19:02:35,26,31.5,24.3,27.2,90,16.6,54.5,8.1,100
Semenyih,8/12/2023,2023-12-08T07:05:38,2023-12-08T19:03:00,27.4,33.4,24.3,29.9,85.9,10.5,55.9,8.5,100
Semenyih,9/12/2023,2023-12-09T07:06:06,2023-12-09T19:03:25,27.6,32,25.8,30.2,88,11.1,55,8.4,100
Semenyih,10/12/2023,2023-12-10T07:06:34,2023-12-10T19:03:50,27.2,31.6,25,30,87.3,10.5,53.6,8.5,0
Semenyih,11/12/2023,2023-12-11T07:07:03,2023-12-11T19:04:17,27.2,32.3,25,29.3,87.5,12.4,57.7,7.6,100
Semenyih,12/12/2023,2023-12-12T07:07:31,2023-12-12T19:04:43,25.6,29.1,24.3,26.7,93,10,57.9,7.9,100
Semenyih,13/12/2023,2023-12-13T07:08:00,2023-12-13T19:05:10,26.6,32.3,23.9,28,87.3,10.9,54.3,8.3,100
Semenyih,14/12/2023,2023-12-14T07:08:30,2023-12-14T19:05:38,26.7,31,24.9,28.3,88,9.4,57.3,8.9,100
Semenyih,15/12/2023,2023-12-15T07:08:59,2023-12-15T19:06:06,27,31.7,24.5,28.9,88.9,12.9,54.3,9.2,100
Semenyih,16/12/2023,2023-12-16T07:09:28,2023-12-16T19:06:34,27.5,32.3,24.5,30,84.9,10.3,55.3,9,100
Semenyih,17/12/2023,2023-12-17T07:09:58,2023-12-17T19:07:02,28.8,33.8,25.7,31.8,75.9,16.9,51.4,9.7,100
Semenyih,18/12/2023,2023-12-18T07:10:28,2023-12-18T19:07:31,28.2,33,25.4,31.6,79.8,12.3,56.6,9.5,100
Semenyih,19/12/2023,2023-12-19T07:10:58,2023-12-19T19:08:00,26.6,31.9,25.1,28.2,88.5,14.2,58.5,8.1,100
Semenyih,20/12/2023,2023-12-20T07:11:28,2023-12-20T19:08:30,27.3,31.9,24.3,30.1,84.3,15,54.9,9.3,100
Semenyih,21/12/2023,2023-12-21T07:11:57,2023-12-21T19:08:59,27.3,31.9,24.8,29.8,84.6,12.1,53.9,9.2,100
Semenyih,22/12/2023,2023-12-22T07:12:27,2023-12-22T19:09:29,27.2,31.6,25,29.7,86.8,12.3,56.3,8.8,100
Semenyih,23/12/2023,2023-12-23T07:12:57,2023-12-23T19:09:59,27.4,32.3,24.9,29.9,86,10.6,55.5,8.3,100
Semenyih,24/12/2023,2023-12-24T07:13:27,2023-12-24T19:10:29,27.3,31,24.8,30.4,85.7,11.1,54.6,8.9,100
Semenyih,25/12/2023,2023-12-25T07:13:56,2023-12-25T19:10:59,28.4,32.4,25.4,31.6,78.1,16.8,56.2,9.7,100
Semenyih,26/12/2023,2023-12-26T07:14:25,2023-12-26T19:11:29,27,31,25.3,28.8,84.3,12.4,59.3,9.2,0
Semenyih,27/12/2023,2023-12-27T07:14:55,2023-12-27T19:11:59,27.5,32.1,25,30.4,84.5,14.1,58.2,8.8,100
Semenyih,28/12/2023,2023-12-28T07:15:23,2023-12-28T19:12:29,27.6,32.2,25.3,29.9,84.7,9.3,58,9.2,0
Semenyih,29/12/2023,2023-12-29T07:15:52,2023-12-29T19:12:59,27.1,32,25,29.1,86.4,12.9,53.7,9,100
Semenyih,30/12/2023,2023-12-30T07:16:20,2023-12-30T19:13:29,26.5,31.6,24.4,28,89.4,12.9,55.6,8.5,100
Semenyih,31/12/2023,2023-12-31T07:16:48,2023-12-31T19:13:59,26.9,31.7,24.8,29.1,89,14.2,50.6,8.3,100
Semenyih,1/1/2024,2024-01-01T07:17:16,2024-01-01T19:14:28,27.9,32.1,24.8,31.3,83.6,9.3,51.7,9.6,100
Semenyih,2/1/2024,2024-01-02T07:17:43,2024-01-02T19:14:57,27.8,31.7,25,30.5,85,11.8,54.8,9.2,100
Semenyih,3/1/2024,2024-01-03T07:18:10,2024-01-03T19:15:27,27.8,31.4,25.2,30.6,83,14.1,54.9,9.2,100
Semenyih,4/1/2024,2024-01-04T07:18:36,2024-01-04T19:15:55,27.2,33,25.3,29.4,87.9,10.5,54.8,8.6,100
Semenyih,5/1/2024,2024-01-05T07:19:02,2024-01-05T19:16:24,28,32.9,25,30.7,79.2,12.9,52.6,9.6,0
Semenyih,6/1/2024,2024-01-06T07:19:28,2024-01-06T19:16:52,27.1,30.9,25.2,29,84.4,8.7,52.4,9.3,100
Semenyih,7/1/2024,2024-01-07T07:19:52,2024-01-07T19:17:20,25.8,27.7,24.6,26.3,91.5,10,50.8,8.5,100
Semenyih,8/1/2024,2024-01-08T07:20:17,2024-01-08T19:17:48,27.1,31,24,29.6,84.2,7.6,51.4,9.7,100
Semenyih,9/1/2024,2024-01-09T07:20:40,2024-01-09T19:18:15,26.5,30.3,24.4,28.3,89.8,10.5,57.1,8.5,100
Semenyih,10/1/2024,2024-01-10T07:21:03,2024-01-10T19:18:42,27.6,32.9,24,30.6,83.2,8.4,55.3,9.1,100
Semenyih,11/1/2024,2024-01-11T07:21:26,2024-01-11T19:19:08,27.8,33,24.6,30.8,84,11.1,53.7,9,100
Semenyih,12/1/2024,2024-01-12T07:21:48,2024-01-12T19:19:34,27.7,32.4,24.6,30,80.9,9.3,51.8,9.4,0
Semenyih,13/1/2024,2024-01-13T07:22:09,2024-01-13T19:19:59,28.2,33,24.7,30.9,78.1,10,48.1,9.4,0
Semenyih,14/1/2024,2024-01-14T07:22:29,2024-01-14T19:20:24,28.7,33.4,25.9,31.6,76.2,10.5,50.5,9.5,0
Semenyih,15/1/2024,2024-01-15T07:22:49,2024-01-15T19:20:48,27.7,33,25,30.2,81.1,13,56.2,9.1,0
Semenyih,16/1/2024,2024-01-16T07:23:08,2024-01-16T19:21:12,26.8,31.4,24.8,28.7,86,17.4,57.8,9.1,100
Semenyih,17/1/2024,2024-01-17T07:23:26,2024-01-17T19:21:35,27.9,31.8,24.9,30.6,78.1,16,53.2,9.8,100
Semenyih,18/1/2024,2024-01-18T07:23:43,2024-01-18T19:21:57,27.4,31.2,25.3,30.1,83.7,13,55.1,9.3,0
Semenyih,19/1/2024,2024-01-19T07:24:00,2024-01-19T19:22:19,27,30.7,24.1,29.4,85.7,13.5,51.7,9.2,100
Semenyih,20/1/2024,2024-01-20T07:24:16,2024-01-20T19:22:40,27,30.1,24.9,29.4,87,5.7,54.3,8.1,100
Semenyih,21/1/2024,2024-01-21T07:24:31,2024-01-21T19:23:01,27.9,31.8,24.4,30.1,78.3,15.4,50.9,9.2,100
Semenyih,22/1/2024,2024-01-22T07:24:45,2024-01-22T19:23:20,27.1,31.1,24.7,29.2,84.2,8.4,51.5,8.4,0
Semenyih,23/1/2024,2024-01-23T07:24:58,2024-01-23T19:23:40,26.9,32.8,24.1,28.8,84.7,10.5,58.6,8.3,100
Semenyih,24/1/2024,2024-01-24T07:25:11,2024-01-24T19:23:58,26.8,33.5,23,28.3,83.8,10,57.2,8.5,100
Semenyih,25/1/2024,2024-01-25T07:25:22,2024-01-25T19:24:16,27.6,33.2,25.5,30,81.7,14.1,56.3,9.2,100
Semenyih,26/1/2024,2024-01-26T07:25:33,2024-01-26T19:24:33,28.9,33.2,25.3,31.8,71.1,22.9,52.9,10.1,100
Semenyih,27/1/2024,2024-01-27T07:25:43,2024-01-27T19:24:49,29.6,33.8,26,32.6,66.5,20.5,57.6,9.9,0
Semenyih,28/1/2024,2024-01-28T07:25:52,2024-01-28T19:25:05,29,33.6,26.2,32.1,70.3,15.4,55.7,9.8,0
Semenyih,29/1/2024,2024-01-29T07:26:00,2024-01-29T19:25:19,28.1,34.3,25.3,30,73.1,18.7,55.8,9.7,100
Semenyih,30/1/2024,2024-01-30T07:26:08,2024-01-30T19:25:33,28.3,33.6,24.7,30.9,74.6,14.6,53.7,9.9,100
Semenyih,31/1/2024,2024-01-31T07:26:14,2024-01-31T19:25:47,28.7,33.6,25.7,31.4,74.3,11.1,51.6,10.1,100
Semenyih,1/2/2024,2024-02-01T07:26:20,2024-02-01T19:25:59,28.2,33.1,25.2,30.9,79.8,11.5,53.9,9.5,0
Semenyih,2/2/2024,2024-02-02T07:26:24,2024-02-02T19:26:11,27.6,33.3,25,29.8,83.4,15.6,52.5,9.2,100
Semenyih,3/2/2024,2024-02-03T07:26:28,2024-02-03T19:26:22,27.5,31.1,25.6,29.9,84.6,12.4,52.5,9.4,100
Semenyih,4/2/2024,2024-02-04T07:26:31,2024-02-04T19:26:32,28.3,33.3,24.5,32.1,82.1,11.7,51.9,9.2,100
Semenyih,5/2/2024,2024-02-05T07:26:33,2024-02-05T19:26:41,28.4,33.8,25.1,31.6,80.6,19.7,54.6,9.6,0
Semenyih,6/2/2024,2024-02-06T07:26:34,2024-02-06T19:26:50,28.6,33.9,24.8,32.1,78.9,15.1,56.4,9,0
Semenyih,7/2/2024,2024-02-07T07:26:35,2024-02-07T19:26:58,28.9,33.6,26.2,32.6,76,11.8,54.4,9.8,100
Semenyih,8/2/2024,2024-02-08T07:26:34,2024-02-08T19:27:05,28.3,32.7,25,31.8,80.4,11.2,51.6,9.7,0
Semenyih,9/2/2024,2024-02-09T07:26:33,2024-02-09T19:27:12,28.6,33.7,25.3,32.7,81.3,17.2,52.9,10.6,100
Semenyih,10/2/2024,2024-02-10T07:26:30,2024-02-10T19:27:17,28.8,33.7,24.6,31.4,71,17.4,45.2,9.6,100
Semenyih,11/2/2024,2024-02-11T07:26:27,2024-02-11T19:27:22,28.5,33.7,23.2,30.5,68.1,19.2,43.4,10,0
Semenyih,12/2/2024,2024-02-12T07:26:23,2024-02-12T19:27:26,28.9,34.7,24.9,31.6,67.8,13,46,10.2,100
Semenyih,13/2/2024,2024-02-13T07:26:19,2024-02-13T19:27:30,29.3,34.3,25.5,32.4,69.2,16.6,40.1,10.1,100
Semenyih,14/2/2024,2024-02-14T07:26:13,2024-02-14T19:27:32,28.6,33.3,25.6,31.8,75,18.2,33.4,10,100
Semenyih,15/2/2024,2024-02-15T07:26:07,2024-02-15T19:27:34,28.7,32,26.4,32,72.1,14.6,30,10.1,100
Semenyih,16/2/2024,2024-02-16T07:26:00,2024-02-16T19:27:36,29,35.2,25,31.8,71.3,13.6,52.6,10.1,0
Semenyih,17/2/2024,2024-02-17T07:25:52,2024-02-17T19:27:36,28.9,34.6,24.3,31.8,72.3,17.9,60.1,10,100
Semenyih,18/2/2024,2024-02-18T07:25:43,2024-02-18T19:27:36,29.5,34.9,25.9,33.4,71.2,13,53.5,10,0
Semenyih,19/2/2024,2024-02-19T07:25:34,2024-02-19T19:27:35,28.8,33.5,24.7,32.6,76.6,13.7,52.2,9.5,100
Semenyih,20/2/2024,2024-02-20T07:25:24,2024-02-20T19:27:34,28.4,33.4,26,31.9,82.2,13.5,56.4,8.9,100
Semenyih,21/2/2024,2024-02-21T07:25:13,2024-02-21T19:27:32,28.3,33.4,25.6,31.3,83,20.4,56.9,9.6,100
Semenyih,22/2/2024,2024-02-22T07:25:02,2024-02-22T19:27:29,28.2,32.5,25.9,31.5,81.6,12.4,55.3,9.7,100
Semenyih,23/2/2024,2024-02-23T07:24:50,2024-02-23T19:27:26,28.8,33.6,26.1,32.5,78.5,17.2,54,9.9,100
Semenyih,24/2/2024,2024-02-24T07:24:37,2024-02-24T19:27:22,28.3,32.7,26.2,31.7,80.3,9.7,52.6,9.5,100
Semenyih,25/2/2024,2024-02-25T07:24:24,2024-02-25T19:27:18,29.1,34.8,24.4,32.1,71.8,12.6,54.6,9.8,0
